hits_per_event
1.086000000000000000e+03
5.470000000000000000e+02
5.320000000000000000e+02
3.810000000000000000e+02
6.090000000000000000e+02
3.460000000000000000e+02
1.082000000000000000e+03
2.170000000000000000e+02
2.050000000000000000e+02
3.510000000000000000e+02
2.560000000000000000e+02
1.200000000000000000e+01
1.460000000000000000e+02
2.420000000000000000e+02
3.910000000000000000e+02
2.490000000000000000e+02
5.530000000000000000e+02
2.460000000000000000e+02
1.930000000000000000e+02
1.651000000000000000e+03
1.187000000000000000e+03
2.289000000000000000e+03
2.751000000000000000e+03
9.200000000000000000e+02
1.176000000000000000e+03
1.409000000000000000e+03
2.377000000000000000e+03
1.110000000000000000e+03
2.016000000000000000e+03
2.104000000000000000e+03
1.355000000000000000e+03
1.680000000000000000e+03
8.400000000000000000e+02
1.407000000000000000e+03
7.850000000000000000e+02
5.740000000000000000e+02
5.880000000000000000e+02
3.650000000000000000e+02
1.670000000000000000e+02
1.100000000000000000e+01
3.590000000000000000e+02
1.070000000000000000e+02
2.790000000000000000e+02
2.930000000000000000e+02
6.990000000000000000e+02
4.280000000000000000e+02
3.480000000000000000e+02
4.910000000000000000e+02
1.790000000000000000e+02
2.760000000000000000e+02
6.400000000000000000e+02
7.000000000000000000e+00
1.020000000000000000e+02
1.960000000000000000e+02
1.180000000000000000e+02
1.569000000000000000e+03
3.630000000000000000e+02
7.000000000000000000e+02
1.950000000000000000e+02
3.910000000000000000e+02
1.476000000000000000e+03
1.363000000000000000e+03
2.328000000000000000e+03
6.590000000000000000e+02
5.800000000000000000e+02
5.490000000000000000e+02
6.900000000000000000e+02
7.600000000000000000e+01
3.540000000000000000e+02
2.100000000000000000e+02
2.060000000000000000e+02
8.800000000000000000e+01
3.200000000000000000e+01
3.140000000000000000e+02
3.570000000000000000e+02
1.250000000000000000e+02
4.310000000000000000e+02
2.230000000000000000e+02
1.520000000000000000e+02
1.270000000000000000e+02
2.110000000000000000e+02
2.920000000000000000e+02
2.710000000000000000e+02
1.590000000000000000e+02
1.700000000000000000e+02
3.700000000000000000e+02
2.464000000000000000e+03
2.723000000000000000e+03
3.189000000000000000e+03
4.135000000000000000e+03
3.492000000000000000e+03
3.189000000000000000e+03
2.178000000000000000e+03
1.070000000000000000e+03
1.659000000000000000e+03
8.910000000000000000e+02
7.320000000000000000e+02
1.069000000000000000e+03
7.090000000000000000e+02
3.310000000000000000e+02
1.641000000000000000e+03
8.910000000000000000e+02
1.195000000000000000e+03
1.982000000000000000e+03
2.055000000000000000e+03
1.702000000000000000e+03
8.290000000000000000e+02
1.800000000000000000e+03
1.837000000000000000e+03
1.798000000000000000e+03
7.790000000000000000e+02
6.350000000000000000e+02
7.000000000000000000e+00
5.150000000000000000e+02
2.610000000000000000e+02
2.160000000000000000e+03
3.806000000000000000e+03
1.356000000000000000e+03
7.270000000000000000e+02
1.276000000000000000e+03
1.304000000000000000e+03
7.230000000000000000e+02
2.440000000000000000e+02
2.590000000000000000e+02
3.000000000000000000e+02
3.000000000000000000e+00
3.840000000000000000e+02
3.770000000000000000e+02
7.960000000000000000e+02
3.960000000000000000e+02
1.200000000000000000e+02
9.000000000000000000e+00
9.600000000000000000e+01
1.070000000000000000e+02
3.290000000000000000e+02
3.000000000000000000e+02
1.160000000000000000e+02
1.270000000000000000e+02
2.200000000000000000e+01
9.500000000000000000e+01
2.430000000000000000e+02
6.180000000000000000e+02
4.400000000000000000e+02
1.650000000000000000e+02
1.830000000000000000e+02
3.620000000000000000e+02
9.310000000000000000e+02
4.150000000000000000e+02
6.650000000000000000e+02
3.520000000000000000e+02
6.930000000000000000e+02
2.400000000000000000e+01
1.590000000000000000e+02
9.500000000000000000e+01
4.960000000000000000e+02
1.000000000000000000e+00
3.210000000000000000e+02
1.690000000000000000e+02
2.650000000000000000e+02
1.690000000000000000e+02
4.000000000000000000e+00
1.700000000000000000e+02
3.000000000000000000e+00
4.730000000000000000e+02
1.525000000000000000e+03
9.710000000000000000e+02
2.247000000000000000e+03
2.136000000000000000e+03
8.280000000000000000e+02
1.210000000000000000e+03
1.037000000000000000e+03
1.275000000000000000e+03
1.874000000000000000e+03
2.563000000000000000e+03
2.626000000000000000e+03
1.965000000000000000e+03
1.891000000000000000e+03
2.620000000000000000e+03
2.356000000000000000e+03
1.604000000000000000e+03
1.101000000000000000e+03
5.800000000000000000e+02
6.670000000000000000e+02
7.240000000000000000e+02
1.462000000000000000e+03
6.050000000000000000e+02
5.000000000000000000e+00
5.890000000000000000e+02
2.490000000000000000e+02
1.970000000000000000e+02
8.300000000000000000e+01
3.250000000000000000e+02
1.349000000000000000e+03
3.530000000000000000e+02
2.332000000000000000e+03
2.735000000000000000e+03
2.250000000000000000e+02
2.280000000000000000e+03
2.933000000000000000e+03
2.109000000000000000e+03
3.092000000000000000e+03
1.134000000000000000e+03
2.520000000000000000e+03
8.720000000000000000e+02
6.570000000000000000e+02
2.060000000000000000e+02
1.910000000000000000e+02
2.960000000000000000e+02
4.280000000000000000e+02
1.455000000000000000e+03
7.220000000000000000e+02
3.180000000000000000e+02
1.770000000000000000e+02
1.808000000000000000e+03
3.560000000000000000e+02
6.840000000000000000e+02
5.190000000000000000e+02
4.890000000000000000e+02
9.100000000000000000e+01
5.050000000000000000e+02
1.238000000000000000e+03
1.690000000000000000e+02
2.430000000000000000e+02
3.960000000000000000e+02
3.600000000000000000e+02
1.256000000000000000e+03
6.020000000000000000e+02
1.375000000000000000e+03
3.580000000000000000e+02
4.100000000000000000e+02
9.920000000000000000e+02
1.690000000000000000e+02
5.000000000000000000e+00
1.100000000000000000e+02
3.780000000000000000e+02
1.330000000000000000e+02
2.000000000000000000e+00
5.420000000000000000e+02
1.740000000000000000e+02
1.800000000000000000e+02
2.710000000000000000e+02
1.110000000000000000e+02
5.000000000000000000e+00
3.880000000000000000e+02
1.029000000000000000e+03
1.204000000000000000e+03
5.780000000000000000e+02
5.360000000000000000e+02
4.430000000000000000e+02
4.930000000000000000e+02
1.300000000000000000e+02
2.290000000000000000e+02
2.239000000000000000e+03
3.975000000000000000e+03
7.840000000000000000e+02
3.717000000000000000e+03
2.305000000000000000e+03
2.508000000000000000e+03
2.616000000000000000e+03
3.032000000000000000e+03
8.270000000000000000e+02
9.000000000000000000e+00
2.810000000000000000e+02
1.208000000000000000e+03
1.011000000000000000e+03
2.934000000000000000e+03
2.668000000000000000e+03
1.871000000000000000e+03
2.527000000000000000e+03
1.911000000000000000e+03
1.697000000000000000e+03
1.424000000000000000e+03
7.090000000000000000e+02
5.570000000000000000e+02
8.140000000000000000e+02
2.940000000000000000e+02
1.522000000000000000e+03
8.720000000000000000e+02
8.060000000000000000e+02
1.080000000000000000e+02
2.630000000000000000e+02
1.970000000000000000e+02
1.560000000000000000e+02
1.360000000000000000e+02
2.980000000000000000e+02
1.010000000000000000e+02
2.860000000000000000e+02
3.070000000000000000e+02
1.760000000000000000e+02
2.940000000000000000e+02
5.140000000000000000e+02
1.070000000000000000e+02
3.800000000000000000e+01
5.400000000000000000e+01
2.000000000000000000e+00
5.620000000000000000e+02
6.910000000000000000e+02
1.850000000000000000e+03
1.708000000000000000e+03
2.200000000000000000e+02
2.870000000000000000e+02
5.000000000000000000e+00
9.000000000000000000e+00
7.270000000000000000e+02
3.170000000000000000e+02
1.430000000000000000e+02
4.420000000000000000e+02
1.322000000000000000e+03
1.540000000000000000e+02
4.000000000000000000e+00
5.600000000000000000e+02
2.080000000000000000e+02
5.290000000000000000e+02
1.720000000000000000e+02
2.000000000000000000e+00
1.740000000000000000e+02
2.950000000000000000e+02
2.850000000000000000e+02
2.550000000000000000e+02
2.910000000000000000e+02
7.810000000000000000e+02
8.730000000000000000e+02
1.869000000000000000e+03
1.988000000000000000e+03
2.635000000000000000e+03
1.428000000000000000e+03
1.940000000000000000e+03
2.436000000000000000e+03
9.450000000000000000e+02
8.290000000000000000e+02
2.259000000000000000e+03
5.690000000000000000e+02
1.691000000000000000e+03
1.757000000000000000e+03
1.509000000000000000e+03
1.771000000000000000e+03
1.737000000000000000e+03
1.123000000000000000e+03
1.523000000000000000e+03
9.770000000000000000e+02
8.350000000000000000e+02
6.640000000000000000e+02
2.930000000000000000e+02
3.810000000000000000e+02
6.470000000000000000e+02
5.070000000000000000e+02
2.440000000000000000e+02
8.600000000000000000e+01
2.230000000000000000e+02
2.170000000000000000e+02
2.320000000000000000e+02
7.470000000000000000e+02
1.021000000000000000e+03
5.070000000000000000e+02
3.650000000000000000e+02
4.010000000000000000e+02
4.120000000000000000e+02
1.209000000000000000e+03
1.232000000000000000e+03
2.940000000000000000e+02
4.500000000000000000e+01
3.330000000000000000e+02
3.190000000000000000e+02
3.140000000000000000e+02
1.277000000000000000e+03
1.005000000000000000e+03
1.233000000000000000e+03
1.220000000000000000e+03
1.466000000000000000e+03
8.980000000000000000e+02
5.280000000000000000e+02
5.660000000000000000e+02
1.026000000000000000e+03
4.390000000000000000e+02
6.000000000000000000e+00
8.160000000000000000e+02
2.930000000000000000e+02
8.590000000000000000e+02
1.322000000000000000e+03
1.308000000000000000e+03
1.036000000000000000e+03
1.325000000000000000e+03
1.055000000000000000e+03
8.470000000000000000e+02
2.000000000000000000e+02
4.980000000000000000e+02
5.920000000000000000e+02
5.000000000000000000e+00
2.120000000000000000e+02
1.872000000000000000e+03
5.880000000000000000e+02
1.267000000000000000e+03
3.750000000000000000e+02
2.560000000000000000e+02
2.645000000000000000e+03
2.611000000000000000e+03
2.311000000000000000e+03
3.107000000000000000e+03
3.290000000000000000e+03
3.818000000000000000e+03
3.614000000000000000e+03
1.851000000000000000e+03
3.077000000000000000e+03
2.787000000000000000e+03
2.991000000000000000e+03
1.635000000000000000e+03
2.508000000000000000e+03
1.102000000000000000e+03
1.877000000000000000e+03
1.000000000000000000e+01
1.507000000000000000e+03
1.703000000000000000e+03
6.130000000000000000e+02
1.088000000000000000e+03
1.848000000000000000e+03
1.705000000000000000e+03
1.427000000000000000e+03
1.295000000000000000e+03
1.525000000000000000e+03
4.080000000000000000e+02
8.520000000000000000e+02
9.090000000000000000e+02
1.029000000000000000e+03
9.620000000000000000e+02
6.850000000000000000e+02
5.100000000000000000e+02
2.030000000000000000e+02
7.200000000000000000e+02
1.240000000000000000e+02
8.000000000000000000e+00
2.060000000000000000e+02
8.720000000000000000e+02
1.713000000000000000e+03
2.965000000000000000e+03
3.787000000000000000e+03
1.368000000000000000e+03
7.030000000000000000e+02
1.895000000000000000e+03
1.429000000000000000e+03
4.380000000000000000e+02
1.650000000000000000e+02
1.180000000000000000e+03
4.000000000000000000e+00
4.750000000000000000e+02
7.730000000000000000e+02
2.481000000000000000e+03
3.055000000000000000e+03
3.242000000000000000e+03
3.928000000000000000e+03
3.669000000000000000e+03
3.639000000000000000e+03
3.511000000000000000e+03
3.751000000000000000e+03
4.197000000000000000e+03
2.886000000000000000e+03
3.574000000000000000e+03
4.004000000000000000e+03
3.592000000000000000e+03
4.065000000000000000e+03
4.107000000000000000e+03
3.825000000000000000e+03
3.542000000000000000e+03
4.287000000000000000e+03
4.025000000000000000e+03
4.461000000000000000e+03
3.739000000000000000e+03
3.796000000000000000e+03
3.743000000000000000e+03
3.324000000000000000e+03
3.338000000000000000e+03
3.843000000000000000e+03
1.928000000000000000e+03
4.383000000000000000e+03
4.713000000000000000e+03
9.160000000000000000e+02
3.847000000000000000e+03
4.517000000000000000e+03
3.505000000000000000e+03
4.886000000000000000e+03
3.699000000000000000e+03
3.853000000000000000e+03
4.012000000000000000e+03
3.376000000000000000e+03
4.062000000000000000e+03
3.258000000000000000e+03
3.433000000000000000e+03
3.358000000000000000e+03
3.452000000000000000e+03
3.005000000000000000e+03
1.262000000000000000e+03
2.114000000000000000e+03
1.475000000000000000e+03
9.950000000000000000e+02
3.900000000000000000e+02
1.908000000000000000e+03
3.148000000000000000e+03
3.627000000000000000e+03
2.788000000000000000e+03
3.171000000000000000e+03
3.583000000000000000e+03
1.791000000000000000e+03
1.564000000000000000e+03
2.092000000000000000e+03
1.792000000000000000e+03
1.434000000000000000e+03
1.388000000000000000e+03
1.345000000000000000e+03
1.082000000000000000e+03
1.282000000000000000e+03
1.202000000000000000e+03
1.054000000000000000e+03
1.145000000000000000e+03
4.000000000000000000e+02
1.073000000000000000e+03
2.264000000000000000e+03
9.060000000000000000e+02
5.580000000000000000e+02
5.040000000000000000e+02
2.180000000000000000e+02
1.400000000000000000e+01
1.510000000000000000e+02
3.440000000000000000e+02
3.620000000000000000e+02
9.410000000000000000e+02
1.358000000000000000e+03
2.200000000000000000e+03
2.870000000000000000e+03
1.823000000000000000e+03
3.039000000000000000e+03
3.207000000000000000e+03
4.459000000000000000e+03
4.549000000000000000e+03
4.260000000000000000e+03
4.787000000000000000e+03
5.373000000000000000e+03
5.391000000000000000e+03
4.174000000000000000e+03
4.689000000000000000e+03
4.808000000000000000e+03
3.018000000000000000e+03
4.575000000000000000e+03
3.768000000000000000e+03
4.700000000000000000e+03
4.401000000000000000e+03
1.528000000000000000e+03
2.976000000000000000e+03
2.764000000000000000e+03
3.922000000000000000e+03
4.137000000000000000e+03
3.769000000000000000e+03
4.098000000000000000e+03
4.186000000000000000e+03
4.335000000000000000e+03
4.068000000000000000e+03
3.937000000000000000e+03
2.036000000000000000e+03
3.043000000000000000e+03
7.200000000000000000e+02
1.166000000000000000e+03
1.089000000000000000e+03
7.930000000000000000e+02
1.132000000000000000e+03
6.870000000000000000e+02
4.460000000000000000e+02
2.730000000000000000e+02
1.890000000000000000e+02
7.800000000000000000e+01
6.000000000000000000e+00
1.093000000000000000e+03
3.990000000000000000e+02
6.190000000000000000e+02
7.270000000000000000e+02
1.635000000000000000e+03
1.893000000000000000e+03
1.880000000000000000e+03
1.701000000000000000e+03
1.106000000000000000e+03
1.913000000000000000e+03
3.474000000000000000e+03
1.722000000000000000e+03
2.699000000000000000e+03
2.357000000000000000e+03
3.035000000000000000e+03
1.894000000000000000e+03
3.447000000000000000e+03
3.591000000000000000e+03
4.026000000000000000e+03
4.196000000000000000e+03
4.026000000000000000e+03
4.312000000000000000e+03
4.127000000000000000e+03
3.777000000000000000e+03
2.700000000000000000e+03
3.291000000000000000e+03
3.165000000000000000e+03
1.765000000000000000e+03
2.986000000000000000e+03
1.015000000000000000e+03
2.681000000000000000e+03
2.766000000000000000e+03
1.343000000000000000e+03
1.560000000000000000e+03
1.695000000000000000e+03
1.253000000000000000e+03
2.178000000000000000e+03
4.990000000000000000e+02
6.220000000000000000e+02
1.120000000000000000e+03
2.377000000000000000e+03
2.154000000000000000e+03
2.693000000000000000e+03
2.697000000000000000e+03
2.825000000000000000e+03
2.412000000000000000e+03
9.390000000000000000e+02
1.909000000000000000e+03
3.296000000000000000e+03
7.980000000000000000e+02
1.983000000000000000e+03
4.800000000000000000e+02
1.850000000000000000e+02
1.672000000000000000e+03
1.150000000000000000e+03
5.340000000000000000e+02
8.000000000000000000e+00
4.260000000000000000e+02
4.710000000000000000e+02
2.950000000000000000e+02
1.840000000000000000e+02
7.000000000000000000e+00
1.710000000000000000e+02
3.480000000000000000e+02
1.430000000000000000e+02
3.000000000000000000e+00
6.100000000000000000e+01
2.580000000000000000e+02
1.380000000000000000e+02
5.550000000000000000e+02
7.540000000000000000e+02
4.950000000000000000e+02
8.340000000000000000e+02
1.227000000000000000e+03
2.168000000000000000e+03
1.698000000000000000e+03
8.660000000000000000e+02
8.760000000000000000e+02
1.628000000000000000e+03
1.020000000000000000e+03
2.121000000000000000e+03
1.852000000000000000e+03
1.888000000000000000e+03
1.493000000000000000e+03
1.101000000000000000e+03
1.126000000000000000e+03
1.546000000000000000e+03
3.350000000000000000e+02
9.060000000000000000e+02
1.410000000000000000e+03
5.400000000000000000e+02
9.940000000000000000e+02
4.060000000000000000e+02
1.570000000000000000e+02
6.920000000000000000e+02
1.149000000000000000e+03
1.185000000000000000e+03
6.960000000000000000e+02
9.970000000000000000e+02
1.159000000000000000e+03
3.740000000000000000e+02
3.540000000000000000e+02
2.200000000000000000e+01
4.450000000000000000e+02
3.190000000000000000e+02
3.130000000000000000e+02
2.600000000000000000e+02
2.730000000000000000e+02
4.870000000000000000e+02
4.150000000000000000e+02
8.380000000000000000e+02
4.850000000000000000e+02
6.000000000000000000e+00
4.690000000000000000e+02
2.370000000000000000e+02
4.900000000000000000e+02
1.110000000000000000e+03
6.600000000000000000e+02
2.240000000000000000e+02
2.300000000000000000e+02
1.790000000000000000e+02
9.950000000000000000e+02
3.000000000000000000e+00
1.066000000000000000e+03
5.750000000000000000e+02
1.059000000000000000e+03
1.483000000000000000e+03
9.980000000000000000e+02
1.286000000000000000e+03
9.440000000000000000e+02
3.020000000000000000e+02
6.010000000000000000e+02
7.280000000000000000e+02
6.900000000000000000e+02
8.890000000000000000e+02
1.381000000000000000e+03
8.940000000000000000e+02
2.081000000000000000e+03
1.910000000000000000e+03
