Group,Detector_Name,Detector_ID,Element_ID,Hits
Station 3+,D3pVp,19,84,483
Station 3+,D3pVp,19,85,498
Station 3+,D3pVp,19,86,512
Station 3+,D3pVp,19,87,477
Station 3+,D3pVp,19,88,518
Station 3+,D3pVp,19,89,567
Station 3+,D3pVp,19,90,535
Station 3+,D3pVp,19,91,601
Station 3+,D3pVp,19,92,560
Station 3+,D3pVp,19,93,622
Station 3+,D3pVp,19,94,576
Station 3+,D3pVp,19,95,698
Station 3+,D3pVp,19,96,715
Station 3+,D3pVp,19,97,700
Station 3+,D3pVp,19,98,680
Station 3+,D3pVp,19,99,730
Station 3+,D3pVp,19,100,805
Station 3+,D3pVp,19,101,816
Station 3+,D3pVp,19,102,860
Station 3+,D3pVp,19,103,899
Station 3+,D3pVp,19,104,971
Station 3+,D3pVp,19,105,840
Station 3+,D3pVp,19,106,936
Station 3+,D3pVp,19,107,994
Station 3+,D3pVp,19,108,1047
Station 3+,D3pVp,19,109,997
Station 3+,D3pVp,19,110,1052
Station 3+,D3pVp,19,111,1094
Station 3+,D3pVp,19,112,1061
Station 3+,D3pVp,19,113,1022
Station 3+,D3pVp,19,114,1062
Station 3+,D3pVp,19,115,1106
Station 3+,D3pVp,19,116,1123
Station 3+,D3pVp,19,117,1113
Station 3+,D3pVp,19,118,1155
Station 3+,D3pVp,19,119,1125
Station 3+,D3pVp,19,120,1167
Station 3+,D3pVp,19,121,1288
Station 3+,D3pVp,19,122,1275
Station 3+,D3pVp,19,123,1375
Station 3+,D3pVp,19,124,1335
Station 3+,D3pVp,19,125,1329
Station 3+,D3pVp,19,126,1329
Station 3+,D3pVp,19,127,1285
Station 3+,D3pVp,19,128,1330
Station 3+,D3pVp,19,129,1460
Station 3+,D3pVp,19,130,1417
Station 3+,D3pVp,19,131,1528
Station 3+,D3pVp,19,132,1469
Station 3+,D3pVp,19,133,1456
Station 3+,D3pVp,19,134,1541
Station 3+,D3pV,20,1,1015
Station 3+,D3pV,20,2,1075
Station 3+,D3pV,20,3,1037
Station 3+,D3pV,20,4,1043
Station 3+,D3pV,20,5,933
Station 3+,D3pV,20,6,878
Station 3+,D3pV,20,7,860
Station 3+,D3pV,20,8,856
Station 3+,D3pV,20,9,709
Station 3+,D3pV,20,10,802
Station 3+,D3pV,20,11,797
Station 3+,D3pV,20,12,741
Station 3+,D3pV,20,13,733
Station 3+,D3pV,20,14,662
Station 3+,D3pV,20,15,699
Station 3+,D3pV,20,16,688
Station 3+,D3pV,20,17,646
Station 3+,D3pV,20,18,652
Station 3+,D3pV,20,19,636
Station 3+,D3pV,20,20,638
Station 3+,D3pV,20,21,622
Station 3+,D3pV,20,22,612
Station 3+,D3pV,20,23,597
Station 3+,D3pV,20,24,578
Station 3+,D3pV,20,25,538
Station 3+,D3pV,20,26,514
Station 3+,D3pV,20,27,541
Station 3+,D3pV,20,28,461
Station 3+,D3pV,20,29,487
Station 3+,D3pV,20,30,515
Station 3+,D3pV,20,31,510
Station 3+,D3pV,20,32,472
Station 3+,D3pV,20,33,422
Station 3+,D3pV,20,34,461
Station 3+,D3pV,20,35,429
Station 3+,D3pV,20,36,422
Station 3+,D3pV,20,37,420
Station 3+,D3pV,20,38,423
Station 3+,D3pV,20,39,450
Station 3+,D3pV,20,40,422
Station 3+,D3pV,20,41,387
Station 3+,D3pV,20,42,425
Station 3+,D3pV,20,43,397
Station 3+,D3pV,20,44,442
Station 3+,D3pV,20,45,439
Station 3+,D3pV,20,46,415
Station 3+,D3pV,20,47,459
Station 3+,D3pV,20,48,448
Station 3+,D3pV,20,49,405
Station 3+,D3pV,20,50,424
Station 3+,D3pV,20,51,447
Station 3+,D3pV,20,52,443
Station 3+,D3pV,20,53,410
Station 3+,D3pV,20,54,472
Station 3+,D3pV,20,55,442
Station 3+,D3pV,20,56,437
Station 3+,D3pV,20,57,418
Station 3+,D3pV,20,58,422
Station 3+,D3pV,20,59,420
Station 3+,D3pV,20,60,417
Station 3+,D3pV,20,61,410
Station 3+,D3pV,20,62,380
Station 3+,D3pV,20,63,376
Station 3+,D3pV,20,64,424
Station 3+,D3pV,20,65,402
Station 3+,D3pV,20,66,415
Station 3+,D3pV,20,67,430
Station 3+,D3pV,20,68,460
Station 3+,D3pV,20,69,430
Station 3+,D3pV,20,70,424
Station 3+,D3pV,20,71,455
Station 3+,D3pV,20,72,430
Station 3+,D3pV,20,73,389
Station 3+,D3pV,20,74,407
Station 3+,D3pV,20,75,445
Station 3+,D3pV,20,76,431
Station 3+,D3pV,20,77,466
Station 3+,D3pV,20,78,462
Station 3+,D3pV,20,79,483
Station 3+,D3pV,20,80,463
Station 3+,D3pV,20,81,434
Station 3+,D3pV,20,82,468
Station 3+,D3pV,20,83,520
Station 3+,D3pV,20,84,448
Station 3+,D3pV,20,85,491
Station 3+,D3pV,20,86,507
Station 3+,D3pV,20,87,507
Station 3+,D3pV,20,88,523
Station 3+,D3pV,20,89,539
Station 3+,D3pV,20,90,569
Station 3+,D3pV,20,91,594
Station 3+,D3pV,20,92,587
Station 3+,D3pV,20,93,601
Station 3+,D3pV,20,94,639
Station 3+,D3pV,20,95,647
Station 3+,D3pV,20,96,682
Station 3+,D3pV,20,97,683
Station 3+,D3pV,20,98,682
Station 3+,D3pV,20,99,760
Station 3+,D3pV,20,100,763
Station 3+,D3pV,20,101,851
Station 3+,D3pV,20,102,846
Station 3+,D3pV,20,103,924
Station 3+,D3pV,20,104,947
Station 3+,D3pV,20,105,900
Station 3+,D3pV,20,106,908
Station 3+,D3pV,20,107,1022
Station 3+,D3pV,20,108,1042
Station 3+,D3pV,20,109,1031
Station 3+,D3pV,20,110,1062
Station 3+,D3pV,20,111,1095
Station 3+,D3pV,20,112,1174
Station 3+,D3pV,20,113,1117
Station 3+,D3pV,20,114,1034
Station 3+,D3pV,20,115,1062
Station 3+,D3pV,20,116,1114
Station 3+,D3pV,20,117,1136
Station 3+,D3pV,20,118,1185
Station 3+,D3pV,20,119,1136
Station 3+,D3pV,20,120,1158
Station 3+,D3pV,20,121,1242
Station 3+,D3pV,20,122,1268
Station 3+,D3pV,20,123,1326
Station 3+,D3pV,20,124,1365
Station 3+,D3pV,20,125,1371
Station 3+,D3pV,20,126,1320
Station 3+,D3pV,20,127,1363
Station 3+,D3pV,20,128,1310
Station 3+,D3pV,20,129,1486
Station 3+,D3pV,20,130,1522
Station 3+,D3pV,20,131,1543
Station 3+,D3pV,20,132,1631
Station 3+,D3pV,20,133,1631
Station 3+,D3pV,20,134,1584
Station 3+,D3pXp,21,1,738
Station 3+,D3pXp,21,2,716
Station 3+,D3pXp,21,3,782
Station 3+,D3pXp,21,4,766
Station 3+,D3pXp,21,5,764
Station 3+,D3pXp,21,6,753
Station 3+,D3pXp,21,7,785
Station 3+,D3pXp,21,8,736
Station 3+,D3pXp,21,9,691
Station 3+,D3pXp,21,10,649
Station 3+,D3pXp,21,11,701
Station 3+,D3pXp,21,12,649
Station 3+,D3pXp,21,13,623
Station 3+,D3pXp,21,14,633
Station 3+,D3pXp,21,15,626
Station 3+,D3pXp,21,16,557
Station 3+,D3pXp,21,17,559
Station 3+,D3pXp,21,18,523
Station 3+,D3pXp,21,19,504
Station 3+,D3pXp,21,20,535
Station 3+,D3pXp,21,21,540
Station 3+,D3pXp,21,22,538
Station 3+,D3pXp,21,23,464
Station 3+,D3pXp,21,24,489
Station 3+,D3pXp,21,25,434
Station 3+,D3pXp,21,26,417
Station 3+,D3pXp,21,27,420
Station 3+,D3pXp,21,28,389
Station 3+,D3pXp,21,29,432
Station 3+,D3pXp,21,30,429
Station 3+,D3pXp,21,31,448
Station 3+,D3pXp,21,32,410
Station 3+,D3pXp,21,33,418
Station 3+,D3pXp,21,34,402
Station 3+,D3pXp,21,35,444
Station 3+,D3pXp,21,36,424
Station 3+,D3pXp,21,37,383
Station 3+,D3pXp,21,38,392
Station 3+,D3pXp,21,39,433
Station 3+,D3pXp,21,40,382
Station 3+,D3pXp,21,41,388
Station 3+,D3pXp,21,42,413
Station 3+,D3pXp,21,43,400
Station 3+,D3pXp,21,44,382
Station 3+,D3pXp,21,45,439
Station 3+,D3pXp,21,46,446
Station 3+,D3pXp,21,47,387
Station 3+,D3pXp,21,48,362
Station 3+,D3pXp,21,49,400
Station 3+,D3pXp,21,50,410
Station 3+,D3pXp,21,51,403
Station 3+,D3pXp,21,52,390
Station 3+,D3pXp,21,53,383
Station 3+,D3pXp,21,54,409
Station 3+,D3pXp,21,55,373
Station 3+,D3pXp,21,56,425
Station 3+,D3pXp,21,57,403
Station 3+,D3pXp,21,58,388
Station 3+,D3pXp,21,59,382
Station 3+,D3pXp,21,60,370
Station 3+,D3pXp,21,61,414
Station 3+,D3pXp,21,62,430
Station 3+,D3pXp,21,63,407
Station 3+,D3pXp,21,64,426
Station 3+,D3pXp,21,65,384
Station 3+,D3pXp,21,66,371
Station 3+,D3pXp,21,67,376
Station 3+,D3pXp,21,68,358
Station 3+,D3pXp,21,69,430
Station 3+,D3pXp,21,70,382
Station 3+,D3pXp,21,71,418
Station 3+,D3pXp,21,72,381
Station 3+,D3pXp,21,73,414
Station 3+,D3pXp,21,74,432
Station 3+,D3pXp,21,75,457
Station 3+,D3pXp,21,76,445
Station 3+,D3pXp,21,77,426
Station 3+,D3pXp,21,78,398
Station 3+,D3pXp,21,79,494
Station 3+,D3pXp,21,80,426
Station 3+,D3pXp,21,81,483
Station 3+,D3pXp,21,82,396
Station 3+,D3pXp,21,83,463
Station 3+,D3pXp,21,84,435
Station 3+,D3pXp,21,85,508
Station 3+,D3pXp,21,86,514
Station 3+,D3pXp,21,87,499
Station 3+,D3pXp,21,88,503
Station 3+,D3pXp,21,89,483
Station 3+,D3pXp,21,90,572
Station 3+,D3pXp,21,91,529
Station 3+,D3pXp,21,92,553
Station 3+,D3pXp,21,93,566
Station 3+,D3pXp,21,94,618
Station 3+,D3pXp,21,95,616
Station 3+,D3pXp,21,96,629
Station 3+,D3pXp,21,97,623
Station 3+,D3pXp,21,98,693
Station 3+,D3pXp,21,99,711
Station 3+,D3pXp,21,100,718
Station 3+,D3pXp,21,101,826
Station 3+,D3pXp,21,102,796
Station 3+,D3pXp,21,103,814
Station 3+,D3pXp,21,104,860
Station 3+,D3pXp,21,105,927
Station 3+,D3pXp,21,106,927
Station 3+,D3pXp,21,107,923
Station 3+,D3pXp,21,108,945
Station 3+,D3pXp,21,109,1018
Station 3+,D3pXp,21,110,1053
Station 3+,D3pXp,21,111,1071
Station 3+,D3pXp,21,112,1073
Station 3+,D3pXp,21,113,1095
Station 3+,D3pXp,21,114,1060
Station 3+,D3pXp,21,115,1085
Station 3+,D3pXp,21,116,1086
Station 3+,D3pX,22,1,796
Station 3+,D3pX,22,2,736
Station 3+,D3pX,22,3,751
Station 3+,D3pX,22,4,754
Station 3+,D3pX,22,5,750
Station 3+,D3pX,22,6,778
Station 3+,D3pX,22,7,790
Station 3+,D3pX,22,8,741
Station 3+,D3pX,22,9,690
Station 3+,D3pX,22,10,672
Station 3+,D3pX,22,11,666
Station 3+,D3pX,22,12,680
Station 3+,D3pX,22,13,632
Station 3+,D3pX,22,14,628
Station 3+,D3pX,22,15,637
Station 3+,D3pX,22,16,629
Station 3+,D3pX,22,17,552
Station 3+,D3pX,22,18,557
Station 3+,D3pX,22,19,562
Station 3+,D3pX,22,20,507
Station 3+,D3pX,22,21,598
Station 3+,D3pX,22,22,545
Station 3+,D3pX,22,23,505
Station 3+,D3pX,22,24,486
Station 3+,D3pX,22,25,460
Station 3+,D3pX,22,26,439
Station 3+,D3pX,22,27,423
Station 3+,D3pX,22,28,465
Station 3+,D3pX,22,29,468
Station 3+,D3pX,22,30,448
Station 3+,D3pX,22,31,477
Station 3+,D3pX,22,32,414
Station 3+,D3pX,22,33,434
Station 3+,D3pX,22,34,412
Station 3+,D3pX,22,35,459
Station 3+,D3pX,22,36,411
Station 3+,D3pX,22,37,401
Station 3+,D3pX,22,38,394
Station 3+,D3pX,22,39,419
Station 3+,D3pX,22,40,422
Station 3+,D3pX,22,41,396
Station 3+,D3pX,22,42,430
Station 3+,D3pX,22,43,386
Station 3+,D3pX,22,44,364
Station 3+,D3pX,22,45,435
Station 3+,D3pX,22,46,459
Station 3+,D3pX,22,47,434
Station 3+,D3pX,22,48,407
Station 3+,D3pX,22,49,381
Station 3+,D3pX,22,50,424
Station 3+,D3pX,22,51,408
Station 3+,D3pX,22,52,403
Station 3+,D3pX,22,53,426
Station 3+,D3pX,22,54,414
Station 3+,D3pX,22,55,397
Station 3+,D3pX,22,56,433
Station 3+,D3pX,22,57,410
Station 3+,D3pX,22,58,427
Station 3+,D3pX,22,59,404
Station 3+,D3pX,22,60,417
Station 3+,D3pX,22,61,416
Station 3+,D3pX,22,62,431
Station 3+,D3pX,22,63,419
Station 3+,D3pX,22,64,424
Station 3+,D3pX,22,65,439
Station 3+,D3pX,22,66,437
Station 3+,D3pX,22,67,408
Station 3+,D3pX,22,68,430
Station 3+,D3pX,22,69,441
Station 3+,D3pX,22,70,410
Station 3+,D3pX,22,71,458
Station 3+,D3pX,22,72,431
Station 3+,D3pX,22,73,439
Station 3+,D3pX,22,74,408
Station 3+,D3pX,22,75,447
Station 3+,D3pX,22,76,485
Station 3+,D3pX,22,77,452
Station 3+,D3pX,22,78,465
Station 3+,D3pX,22,79,487
Station 3+,D3pX,22,80,438
Station 3+,D3pX,22,81,489
Station 3+,D3pX,22,82,475
Station 3+,D3pX,22,83,461
Station 3+,D3pX,22,84,469
Station 3+,D3pX,22,85,522
Station 3+,D3pX,22,86,518
Station 3+,D3pX,22,87,514
Station 3+,D3pX,22,88,513
Station 3+,D3pX,22,89,490
Station 3+,D3pX,22,90,566
Station 3+,D3pX,22,91,572
Station 3+,D3pX,22,92,569
Station 3+,D3pX,22,93,570
Station 3+,D3pX,22,94,614
Station 3+,D3pX,22,95,657
Station 3+,D3pX,22,96,657
Station 3+,D3pX,22,97,651
Station 3+,D3pX,22,98,711
Station 3+,D3pX,22,99,715
Station 3+,D3pX,22,100,763
Station 3+,D3pX,22,101,767
Station 3+,D3pX,22,102,892
Station 3+,D3pX,22,103,848
Station 3+,D3pX,22,104,961
Station 3+,D3pX,22,105,987
Station 3+,D3pX,22,106,962
Station 3+,D3pX,22,107,981
Station 3+,D3pX,22,108,1033
Station 3+,D3pX,22,109,1001
Station 3+,D3pX,22,110,1118
Station 3+,D3pX,22,111,1102
Station 3+,D3pX,22,112,1146
Station 3+,D3pX,22,113,1096
Station 3+,D3pX,22,114,1108
Station 3+,D3pX,22,115,1039
Station 3+,D3pX,22,116,1157
Station 3+,D3pUp,23,1,1027
Station 3+,D3pUp,23,2,1049
Station 3+,D3pUp,23,3,989
Station 3+,D3pUp,23,4,985
Station 3+,D3pUp,23,5,1006
Station 3+,D3pUp,23,6,970
Station 3+,D3pUp,23,7,1000
Station 3+,D3pUp,23,8,885
Station 3+,D3pUp,23,9,937
Station 3+,D3pUp,23,10,828
Station 3+,D3pUp,23,11,846
Station 3+,D3pUp,23,12,816
Station 3+,D3pUp,23,13,849
Station 3+,D3pUp,23,14,841
Station 3+,D3pUp,23,15,800
Station 3+,D3pUp,23,16,810
Station 3+,D3pUp,23,17,795
Station 3+,D3pUp,23,18,749
Station 3+,D3pUp,23,19,731
Station 3+,D3pUp,23,20,723
Station 3+,D3pUp,23,21,741
Station 3+,D3pUp,23,22,784
Station 3+,D3pUp,23,23,761
Station 3+,D3pUp,23,24,730
Station 3+,D3pUp,23,25,733
Station 3+,D3pUp,23,26,677
Station 3+,D3pUp,23,27,670
Station 3+,D3pUp,23,28,688
Station 3+,D3pUp,23,29,669
Station 3+,D3pUp,23,30,696
Station 3+,D3pUp,23,31,646
Station 3+,D3pUp,23,32,672
Station 3+,D3pUp,23,33,577
Station 3+,D3pUp,23,34,606
Station 3+,D3pUp,23,35,593
Station 3+,D3pUp,23,36,534
Station 3+,D3pUp,23,37,550
Station 3+,D3pUp,23,38,511
Station 3+,D3pUp,23,39,522
Station 3+,D3pUp,23,40,523
Station 3+,D3pUp,23,41,512
Station 3+,D3pUp,23,42,524
Station 3+,D3pUp,23,43,493
Station 3+,D3pUp,23,44,443
Station 3+,D3pUp,23,45,450
Station 3+,D3pUp,23,46,483
Station 3+,D3pUp,23,47,454
Station 3+,D3pUp,23,48,441
Station 3+,D3pUp,23,49,455
Station 3+,D3pUp,23,50,451
Station 3+,D3pUp,23,51,402
Station 3+,D3pUp,23,52,474
Station 3+,D3pUp,23,53,429
Station 3+,D3pUp,23,54,406
Station 3+,D3pUp,23,55,384
Station 3+,D3pUp,23,56,384
Station 3+,D3pUp,23,57,432
Station 3+,D3pUp,23,58,419
Station 3+,D3pUp,23,59,419
Station 3+,D3pUp,23,60,445
Station 3+,D3pUp,23,61,424
Station 3+,D3pUp,23,62,460
Station 3+,D3pUp,23,63,441
Station 3+,D3pUp,23,64,474
Station 3+,D3pUp,23,65,410
Station 3+,D3pUp,23,66,409
Station 3+,D3pUp,23,67,408
Station 3+,D3pUp,23,68,445
Station 3+,D3pUp,23,69,403
Station 3+,D3pUp,23,70,436
Station 3+,D3pUp,23,71,436
Station 3+,D3pUp,23,72,407
Station 3+,D3pUp,23,73,423
Station 3+,D3pUp,23,74,418
Station 3+,D3pUp,23,75,393
Station 3+,D3pUp,23,76,415
Station 3+,D3pUp,23,77,381
Station 3+,D3pUp,23,78,453
Station 3+,D3pUp,23,79,443
Station 3+,D3pUp,23,80,453
Station 3+,D3pUp,23,81,394
Station 3+,D3pUp,23,82,427
Station 3+,D3pUp,23,83,402
Station 3+,D3pUp,23,84,445
Station 3+,D3pUp,23,85,444
Station 3+,D3pUp,23,86,459
Station 3+,D3pUp,23,87,418
Station 3+,D3pUp,23,88,463
Station 3+,D3pUp,23,89,429
Station 3+,D3pUp,23,90,478
Station 3+,D3pUp,23,91,468
Station 3+,D3pUp,23,92,466
Station 3+,D3pUp,23,93,445
Station 3+,D3pUp,23,94,437
Station 3+,D3pUp,23,95,459
Station 3+,D3pUp,23,96,466
Station 3+,D3pUp,23,97,513
Station 3+,D3pUp,23,98,510
Station 3+,D3pUp,23,99,478
Station 3+,D3pUp,23,100,521
Station 3+,D3pUp,23,101,531
Station 3+,D3pUp,23,102,496
Station 3+,D3pUp,23,103,549
Station 3+,D3pUp,23,104,573
Station 3+,D3pUp,23,105,594
Station 3+,D3pUp,23,106,554
Station 3+,D3pUp,23,107,650
Station 3+,D3pUp,23,108,568
Station 3+,D3pUp,23,109,682
Station 3+,D3pUp,23,110,639
Station 3+,D3pUp,23,111,648
Station 3+,D3pUp,23,112,695
Station 3+,D3pUp,23,113,731
Station 3+,D3pUp,23,114,756
Station 3+,D3pUp,23,115,775
Station 3+,D3pUp,23,116,892
Station 3+,D3pUp,23,117,852
Station 3+,D3pUp,23,118,962
Station 3+,D3pUp,23,119,887
Station 3+,D3pUp,23,120,922
Station 3+,D3pUp,23,121,1001
Station 3+,D3pUp,23,122,1019
Station 3+,D3pUp,23,123,1094
Station 3+,D3pUp,23,124,1076
Station 3+,D3pUp,23,125,1115
Station 3+,D3pUp,23,126,1189
Station 3+,D3pUp,23,127,1189
Station 3+,D3pUp,23,128,1183
Station 3+,D3pUp,23,129,1178
Station 3+,D3pUp,23,130,1179
Station 3+,D3pUp,23,131,1259
Station 3+,D3pUp,23,132,1295
Station 3+,D3pUp,23,133,1336
Station 3+,D3pUp,23,134,1254
Station 3+,D3pU,24,1,955
Station 3+,D3pU,24,2,907
Station 3+,D3pU,24,3,906
Station 3+,D3pU,24,4,883
Station 3+,D3pU,24,5,956
Station 3+,D3pU,24,6,939
Station 3+,D3pU,24,7,890
Station 3+,D3pU,24,8,902
Station 3+,D3pU,24,9,874
Station 3+,D3pU,24,10,781
Station 3+,D3pU,24,11,815
Station 3+,D3pU,24,12,767
Station 3+,D3pU,24,13,823
Station 3+,D3pU,24,14,845
Station 3+,D3pU,24,15,807
Station 3+,D3pU,24,16,764
Station 3+,D3pU,24,17,707
Station 3+,D3pU,24,18,729
Station 3+,D3pU,24,19,685
Station 3+,D3pU,24,20,681
Station 3+,D3pU,24,21,730
Station 3+,D3pU,24,22,710
Station 3+,D3pU,24,23,716
Station 3+,D3pU,24,24,657
Station 3+,D3pU,24,25,691
Station 3+,D3pU,24,26,651
Station 3+,D3pU,24,27,615
Station 3+,D3pU,24,28,603
Station 3+,D3pU,24,29,617
Station 3+,D3pU,24,30,667
Station 3+,D3pU,24,31,627
Station 3+,D3pU,24,32,618
Station 3+,D3pU,24,33,565
Station 3+,D3pU,24,34,549
Station 3+,D3pU,24,35,526
Station 3+,D3pU,24,36,493
Station 3+,D3pU,24,37,489
Station 3+,D3pU,24,38,448
Station 3+,D3pU,24,39,498
Station 3+,D3pU,24,40,510
Station 3+,D3pU,24,41,479
Station 3+,D3pU,24,42,475
Station 3+,D3pU,24,43,446
Station 3+,D3pU,24,44,441
Station 3+,D3pU,24,45,429
Station 3+,D3pU,24,46,429
Station 3+,D3pU,24,47,432
Station 3+,D3pU,24,48,413
Station 3+,D3pU,24,49,413
Station 3+,D3pU,24,50,386
Station 3+,D3pU,24,51,407
Station 3+,D3pU,24,52,401
Station 3+,D3pU,24,53,430
Station 3+,D3pU,24,54,387
Station 3+,D3pU,24,55,403
Station 3+,D3pU,24,56,345
Station 3+,D3pU,24,57,401
Station 3+,D3pU,24,58,399
Station 3+,D3pU,24,59,387
Station 3+,D3pU,24,60,402
Station 3+,D3pU,24,61,359
Station 3+,D3pU,24,62,443
Station 3+,D3pU,24,63,450
Station 3+,D3pU,24,64,382
Station 3+,D3pU,24,65,406
Station 3+,D3pU,24,66,395
Station 3+,D3pU,24,67,380
Station 3+,D3pU,24,68,365
Station 3+,D3pU,24,69,376
Station 3+,D3pU,24,70,368
Station 3+,D3pU,24,71,405
Station 3+,D3pU,24,72,393
Station 3+,D3pU,24,73,430
Station 3+,D3pU,24,74,411
Station 3+,D3pU,24,75,413
Station 3+,D3pU,24,76,400
Station 3+,D3pU,24,77,413
Station 3+,D3pU,24,78,427
Station 3+,D3pU,24,79,415
Station 3+,D3pU,24,80,434
Station 3+,D3pU,24,81,425
Station 3+,D3pU,24,82,418
Station 3+,D3pU,24,83,387
Station 3+,D3pU,24,84,402
Station 3+,D3pU,24,85,492
Station 3+,D3pU,24,86,434
Station 3+,D3pU,24,87,442
Station 3+,D3pU,24,88,422
Station 3+,D3pU,24,89,441
Station 3+,D3pU,24,90,427
Station 3+,D3pU,24,91,456
Station 3+,D3pU,24,92,458
Station 3+,D3pU,24,93,458
Station 3+,D3pU,24,94,445
Station 3+,D3pU,24,95,457
Station 3+,D3pU,24,96,455
Station 3+,D3pU,24,97,455
Station 3+,D3pU,24,98,474
Station 3+,D3pU,24,99,497
Station 3+,D3pU,24,100,468
Station 3+,D3pU,24,101,478
Station 3+,D3pU,24,102,500
Station 3+,D3pU,24,103,476
Station 3+,D3pU,24,104,548
Station 3+,D3pU,24,105,539
Station 3+,D3pU,24,106,528
Station 3+,D3pU,24,107,586
Station 3+,D3pU,24,108,566
Station 3+,D3pU,24,109,633
Station 3+,D3pU,24,110,623
Station 3+,D3pU,24,111,630
Station 3+,D3pU,24,112,661
Station 3+,D3pU,24,113,739
Station 3+,D3pU,24,114,673
Station 3+,D3pU,24,115,793
Station 3+,D3pU,24,116,842
Station 3+,D3pU,24,117,894
Station 3+,D3pU,24,118,925
Station 3+,D3pU,24,119,883
Station 3+,D3pU,24,120,844
Station 3+,D3pU,24,121,979
Station 3+,D3pU,24,122,1031
Station 3+,D3pU,24,123,1071
Station 3+,D3pU,24,124,1108
Station 3+,D3pU,24,125,1064
Station 3+,D3pU,24,126,1158
Station 3+,D3pU,24,127,1193
Station 3+,D3pU,24,128,1173
Station 3+,D3pU,24,129,1216
Station 3+,D3pU,24,130,1143
Station 3+,D3pU,24,131,1184
Station 3+,D3pU,24,132,1240
Station 3+,D3pU,24,133,1220
Station 3+,D3pU,24,134,1299
Station 3-,D3mVp,25,1,1002
Station 3-,D3mVp,25,2,968
Station 3-,D3mVp,25,3,964
Station 3-,D3mVp,25,4,965
Station 3-,D3mVp,25,5,928
Station 3-,D3mVp,25,6,915
Station 3-,D3mVp,25,7,958
Station 3-,D3mVp,25,8,970
Station 3-,D3mVp,25,9,929
Station 3-,D3mVp,25,10,989
Station 3-,D3mVp,25,11,830
Station 3-,D3mVp,25,12,841
Station 3-,D3mVp,25,13,860
Station 3-,D3mVp,25,14,830
Station 3-,D3mVp,25,15,818
Station 3-,D3mVp,25,16,859
Station 3-,D3mVp,25,17,776
Station 3-,D3mVp,25,18,773
Station 3-,D3mVp,25,19,755
Station 3-,D3mVp,25,20,743
Station 3-,D3mVp,25,21,725
Station 3-,D3mVp,25,22,711
Station 3-,D3mVp,25,23,677
Station 3-,D3mVp,25,24,655
Station 3-,D3mVp,25,25,702
Station 3-,D3mVp,25,26,770
Station 3-,D3mVp,25,27,750
Station 3-,D3mVp,25,28,689
Station 3-,D3mVp,25,29,696
Station 3-,D3mVp,25,30,635
Station 3-,D3mVp,25,31,656
Station 3-,D3mVp,25,32,635
Station 3-,D3mVp,25,33,623
Station 3-,D3mVp,25,34,600
Station 3-,D3mVp,25,35,552
Station 3-,D3mVp,25,36,574
Station 3-,D3mVp,25,37,550
Station 3-,D3mVp,25,38,566
Station 3-,D3mVp,25,39,489
Station 3-,D3mVp,25,40,537
Station 3-,D3mVp,25,41,495
Station 3-,D3mVp,25,42,516
Station 3-,D3mVp,25,43,487
Station 3-,D3mVp,25,44,526
Station 3-,D3mVp,25,45,493
Station 3-,D3mVp,25,46,432
Station 3-,D3mVp,25,47,437
Station 3-,D3mVp,25,48,434
Station 3-,D3mVp,25,49,442
Station 3-,D3mVp,25,50,431
Station 3-,D3mVp,25,51,423
Station 3-,D3mVp,25,52,438
Station 3-,D3mVp,25,53,430
Station 3-,D3mVp,25,54,397
Station 3-,D3mVp,25,55,415
Station 3-,D3mVp,25,56,406
Station 3-,D3mVp,25,57,404
Station 3-,D3mVp,25,58,463
Station 3-,D3mVp,25,59,436
Station 3-,D3mVp,25,60,403
Station 3-,D3mVp,25,61,401
Station 3-,D3mVp,25,62,389
Station 3-,D3mVp,25,63,393
Station 3-,D3mVp,25,64,388
Station 3-,D3mVp,25,65,402
Station 3-,D3mVp,25,66,408
Station 3-,D3mVp,25,67,378
Station 3-,D3mVp,25,68,413
Station 3-,D3mVp,25,69,406
Station 3-,D3mVp,25,70,419
Station 3-,D3mVp,25,71,436
Station 3-,D3mVp,25,72,428
Station 3-,D3mVp,25,73,419
Station 3-,D3mVp,25,74,467
Station 3-,D3mVp,25,75,424
Station 3-,D3mVp,25,76,367
Station 3-,D3mVp,25,77,451
Station 3-,D3mVp,25,78,408
Station 3-,D3mVp,25,79,393
Station 3-,D3mVp,25,80,477
Station 3-,D3mVp,25,81,454
Station 3-,D3mVp,25,82,389
Station 3-,D3mVp,25,83,380
Station 3-,D3mVp,25,84,411
Station 3-,D3mVp,25,85,407
Station 3-,D3mVp,25,86,480
Station 3-,D3mVp,25,87,470
Station 3-,D3mVp,25,88,504
Station 3-,D3mVp,25,89,497
Station 3-,D3mVp,25,90,486
Station 3-,D3mVp,25,91,497
Station 3-,D3mVp,25,92,446
Station 3-,D3mVp,25,93,452
Station 3-,D3mVp,25,94,505
Station 3-,D3mVp,25,95,442
Station 3-,D3mVp,25,96,468
Station 3-,D3mVp,25,97,432
Station 3-,D3mVp,25,98,487
Station 3-,D3mVp,25,99,508
Station 3-,D3mVp,25,100,564
Station 3-,D3mVp,25,101,499
Station 3-,D3mVp,25,102,488
Station 3-,D3mVp,25,103,562
Station 3-,D3mVp,25,104,556
Station 3-,D3mVp,25,105,556
Station 3-,D3mVp,25,106,543
